,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,0,1,2,3
0,1.8456275283626364,-0.9754189682827562,1.105967573143924,0.5494217876193788,-0.36287594135462425,-0.5570172279731899,-0.29037973658927735,1.8894643183184134,0.07075205049948294,1.441769815344901,0.551369976532527,2,0.00015314655952714337,0.03626390214614463,0.2247427328832431,0.7388402184110853
1,-0.4823832287744455,0.0396878571325572,-1.1059675731439242,0.05013655864705885,-0.03056563223105955,0.39800588042490687,-0.08249719629708843,-0.1333218353909316,0.4647309859954528,-0.39860384538139826,0.2708472713571887,2,0.005912160116807726,0.3007386653760729,0.5865214245190741,0.10682774998804534
2,-0.889785111273435,0.7164257407427659,-1.3117289821009332,-0.30649574776174127,-0.1967207867928419,-0.7480218496528092,-0.9437248632218711,-0.9424362968747287,0.26774151824746933,-0.2260688146883076,-0.00967543381814774,2,0.05000635128538921,0.28286852202281654,0.5095900071435985,0.15753511954819574
3,0.2742202672951065,-1.4265775573562285,0.5915640507514013,-0.37782220904350133,0.2602058882520601,0.39800588042490687,-0.5873547941495473,-0.6869264669324707,-1.0455216000724303,0.17651292359557,0.7383851133160846,2,0.00036089734830914677,0.033078914574688444,0.2666193401144478,0.6999408479625546
4,-0.9479853802018617,0.8292153880111341,-1.3117289821009332,-0.44914867032526146,-0.5498004902366297,0.9710197454637649,-0.1418922078091424,-0.9903443899888578,0.5303941419114493,0.9241647232656289,0.4578624081407481,2,0.003552487093511792,0.15656427113627394,0.5284381477870409,0.31144509398317327
5,0.5652216119372417,-0.5242603792092836,0.8487658119476627,-0.44914867032526146,-0.051335026551282095,-0.6525195388129995,-0.7358423229296822,0.17541920912256112,-0.191900573164497,-0.6286505529721852,-0.8512435493441606,1,0.19564669085392772,0.5144887827129133,0.2712375925291417,0.018626933904017325
6,-1.18078645591557,-0.07310179013581102,-0.7458851074691583,-0.1638428251982214,-0.23825957543328757,1.257526677983194,-0.2012872193211964,-0.5378790661328597,0.7273836096594327,0.5215829849817514,0.551369976532527,2,0.002301450941337092,0.14390591864869198,0.5636751758761812,0.29011745453378973
7,-1.064385918058716,-0.35507590830673125,-0.6944447552299059,-0.09251636391646133,0.5509774087351794,-0.6525195388129995,-0.29037973658927735,0.3031741240936901,2.3032993516433122,-0.053533783995216924,-0.5707208441688224,1,0.25145015825835776,0.48927167212100886,0.24862317981900658,0.010654989801626895
8,2.485830486575334,-1.2009982628194924,2.2890956746467266,-0.23516928647998117,-0.3213371527141786,-0.9390264713324286,-0.5279597826374933,1.0377648851776522,-2.8184268098042935,0.9241647232656289,-0.5707208441688224,3,0.0006596215688360997,0.1160219261977228,0.3383083582871111,0.5450100939463302
9,4.231838554428145,0.6882283289256739,1.105967573143924,1.1913599391552192,0.15635891665094592,-0.5570172279731899,-0.7061448171736552,3.4065539336004664,-2.5557741861403134,0.46407130808405445,0.6448775449243057,1,0.0021587173372444265,0.18150076652704886,0.33493081726283475,0.48140969887287194
10,1.4382256458636475,-0.6934448501118357,0.6944447552299057,-0.23516928647998117,-0.07210442087150493,-0.8435241604926189,-0.8843298517098171,0.8780712414637114,-1.5051636914843938,0.06148956980017686,-1.038258686127718,2,0.005557618025786608,0.41526749381561334,0.5090558836236186,0.07011900453498154
11,-0.2495821530607371,0.3216619753034771,-0.23148158507663535,-0.1638428251982214,-0.23825957543328757,0.6845128129443359,1.402378091504261,0.05831053706570276,-0.6515426645764604,-0.4561155222790952,-0.8512435493441606,2,0.009590819301277682,0.7975732536551957,0.18977434473320523,0.003061582310321329
12,-0.4823832287744455,0.37805679893766125,-0.28292193731588766,-0.5204751316070214,-0.11364320951195088,2.5945590297405294,0.39266289579934344,-0.9371131754175639,-1.3738373796524037,-1.3763023526422444,-1.1317662545194986,1,0.03557017381579244,0.8171955514798706,0.14536973089783234,0.0018645438065045216
13,1.205424570149939,-1.0882086155511241,1.826132504493456,0.1927894812105787,-0.07210442087150493,-1.0345287821722382,-0.7358423229296822,1.623308245461944,-0.32322688499648694,0.46407130808405445,0.7383851133160846,3,0.0004703315597986843,0.10971032303443025,0.39148603682160643,0.49833330858416464
14,0.33242053622353335,0.37805679893766125,0.5915640507514013,-0.1638428251982214,0.15635891665094592,-1.0345287821722382,-0.7358423229296822,0.9845336706063582,0.3990678300794593,-0.4561155222790952,-0.10318300220992657,1,0.2029207946059013,0.45295113172943674,0.30689814466451004,0.03722992900015184
15,2.6022310244321885,1.7879273897922627,1.826132504493456,-0.09251636391646133,0.0109731564093864,-0.2705102954537609,-0.34977474810133136,1.57007703089065,-1.3738373796524037,-0.3410921684837014,-0.00967543381814774,2,0.35635641165017623,0.3982820993369259,0.21558061504611922,0.02978087396677867
16,0.856222956579377,-0.7498396737460197,0.7973254597084103,-0.6274648235296615,-0.40441472999506994,-1.0345287821722382,-1.062514886245979,-1.0488987260173164,-0.7828689764084503,-1.146255645051457,0.9254002500996439,1,0.011450315524877882,0.2429750722852104,0.5385734216218244,0.2070011905680873
17,-0.016781077347028717,1.4495584479871588,-0.9002061641869151,0.05013655864705885,-0.1344126038321734,2.7855636514201487,1.194495551212072,0.8248400268924174,1.1213625451554026,-0.7436739067675789,-0.3837057073852647,1,0.028159512253659022,0.8237563972748737,0.1466833762711958,0.0014007142002717078
18,-1.0061856491302892,0.9983998589136859,-1.0030868686654195,0.05013655864705885,0.38482225417339677,-0.17500798461395117,-0.5873547941495473,-0.05347501353399076,0.8587099214914227,-0.4561155222790952,-0.19669057060170705,1,0.14977346747378453,0.4102967009474225,0.3908145265712692,0.04911530500752393
19,0.041419191581398125,0.801017976194042,1.7232518000149515,-0.37782220904350133,0.5094386200947337,-0.2705102954537609,1.432075597260288,0.13283423746553785,-0.9798584441564339,-0.6861622298698821,-1.2252738229112776,1,0.11045621622239292,0.7579858116645869,0.12988261775421736,0.001675354358802902
20,0.6234218808656686,-0.6934448501118357,0.18004123283738288,-0.23516928647998117,0.052511945049831775,-0.2705102954537609,0.4520579073113974,-0.0800906208196377,-1.5708268474003901,-0.1685571377906107,0.08383213457363109,2,0.001882616636289646,0.36041142629283146,0.5422640230690021,0.09544193400187688
21,-0.30778242198916445,0.26526715166929304,0.18004123283738288,-0.5204751316070214,-0.3836453356748471,0.9710197454637649,2.174513241160963,-0.2663998718192254,-0.12623741724850054,-0.7436739067675789,-1.038258686127718,1,0.006368304650767982,0.8575773624304449,0.13493161334138437,0.001122719577402817
22,-0.42418295984601867,0.15247750440092542,-0.33436228955514,-0.23516928647998117,-0.34210654703440174,-0.8435241604926189,-0.5576572883935202,-0.18655304996228458,-0.191900573164497,-0.6286505529721852,-0.6642284125606028,1,0.033233677151553585,0.5381823175479361,0.3955803622614365,0.03300364303907371
23,0.21601999836667865,-1.2009982628194924,0.9516465164261673,-0.8057809767340616,-0.5913392788770754,-0.46151491713338016,-0.6467498056616012,-0.0800906208196377,0.33340467416346287,0.5790946618794482,-0.2901981389934859,2,0.0026344008647704274,0.14036731354452026,0.4966882605074317,0.36031002508327753
24,0.5070213430088139,-0.9190241446485721,0.33436228955513986,-0.6631280541705414,-0.529031095916407,-1.0345287821722382,-1.032817380489952,-0.042828770619779265,-0.717205820492454,0.06148956980017686,0.08383213457363109,2,0.0007808250193855332,0.1450927932340099,0.5002627614877604,0.35386362025884416
25,-1.2971869937724243,0.6600309171085817,-1.3117289821009332,-0.09251636391646133,-0.3836453356748471,0.9710197454637649,-0.023102184785034445,-1.6876733008729021,1.055699389239409,-1.2037673219491538,0.551369976532527,1,0.04826509217785466,0.36452316335378687,0.5129881970388352,0.07422354742952311
26,1.205424570149939,-0.5242603792092836,1.1574079253831764,-0.1638428251982214,-0.40441472999506994,-0.2705102954537609,-0.8249348401977632,-0.3994779082474601,-1.3738373796524037,1.2117231077541135,0.9254002500996439,2,0.00011471147675148377,0.014290008714104475,0.1671123554190401,0.818482924390104
27,-0.42418295984601867,-1.2573930864536764,0.7458851074691579,-0.37782220904350133,-0.736725039118635,-0.9390264713324286,-0.6764473114176283,-0.23978426453357846,0.8587099214914227,0.9241647232656289,1.3929380920585397,2,0.0001762405125367502,0.01880188980572239,0.19129812822470846,0.7897237414570323
28,0.5070213430088139,-1.2009982628194924,0.43724299403364425,-0.23516928647998117,-0.17595139247261907,-0.46151491713338016,-0.4685647711254393,-0.3196310863905193,0.13641520641547938,1.1542114308564164,1.4864456604503185,3,7.763766881504495e-05,0.010818004105076494,0.14933308300606793,0.8397712752200405
29,-0.36598269091759134,-1.4829723809904125,0.12860088059813055,-0.5918015928887814,-0.5913392788770754,0.39800588042490687,-0.2606822308332504,-0.985021268531752,-0.12623741724850054,-1.0887439681537603,0.36435483974896926,2,0.014122139661486318,0.2368569966318849,0.6083519989330023,0.14066886477362647
30,-1.413587531629278,0.6882283289256739,-0.7973254597084106,-0.37782220904350133,-0.2590289697535104,1.5440336105026229,-0.08249719629708843,-0.681603345475365,1.712330948399356,0.29153627739096377,-0.19669057060170705,1,0.02623479836043271,0.3916612657027087,0.5129421984651404,0.06916173747171821
31,-0.016781077347028717,-1.3701827337220442,1.0545272209046717,-0.30649574776174127,0.11482012801050026,-0.9390264713324286,-1.032817380489952,-1.4215172280164328,-0.32322688499648694,-0.2260688146883076,1.8604759340174355,3,0.0006865664461957653,0.02137703429393156,0.2211264429379062,0.7568099563219662
32,0.6234218808656686,-0.6934448501118357,1.0030868686654193,-0.02118990263470124,-0.00979623791083672,-0.9390264713324286,-0.7952373344417362,0.5160989823789247,-1.0455216000724303,-0.9162089374606697,0.08383213457363109,1,0.0082018760414652,0.5090310529151808,0.4431211434559759,0.03964592758737811
33,-0.6569840355597265,0.77282056437695,-1.260288629861681,-0.1638428251982214,-0.1967207867928419,0.01599663706566816,1.1647980454560452,0.3617284601221488,1.4496783247353762,-0.5136271991767921,-0.6642284125606028,1,0.01791841685631573,0.755933338753843,0.22249532176275985,0.0036529226270813737
34,-1.1225861869871427,0.26526715166929304,-0.7973254597084106,-0.1638428251982214,0.6755937746565162,0.8755174346239551,-0.3200772423453043,-0.830650746274976,1.055699389239409,0.29153627739096377,0.831892681707865,3,0.01086473231148709,0.17323950225715432,0.5728530449667287,0.2430427204646299
35,-0.8315848423450076,0.09608268076674131,-1.2088482776224287,0.3354424037740989,-0.21749018111306473,-0.8435241604926189,-0.5873547941495473,1.0377648851776522,2.5002888193912955,1.441769815344901,-0.9447511177359393,2,0.019673992408741795,0.38618352189147953,0.49152873871784947,0.10261374698192911
36,-1.5881883384145596,-1.2009982628194924,2.5977377880822403,8.110026683485941,-0.27979836407373293,0.6845128129443359,1.3429830799922071,0.010402443951573722,0.5303941419114493,-1.0312322912560634,0.08383213457363109,2,0.7275044192497093,0.19393111611531122,0.06400637312372603,0.014558091511253528
37,-1.9955902209135485,-0.5806552028434677,-1.414609686579438,-0.30649574776174127,-0.8198026163995262,0.01599663706566816,-0.1418922078091424,-2.773590078127439,2.6316151312232856,0.46407130808405445,3.356597028285902,3,0.0005826040719843029,0.013239343576397078,0.24712502294193195,0.7390530294096868
38,2.0784286040763447,-0.8062344973802038,1.2088482776224287,-0.37782220904350133,0.696363168976739,-0.8435241604926189,-0.7952373344417362,1.516845816319356,-0.454553196828474,0.5790946618794482,-0.00967543381814774,2,0.002719657018214956,0.18486527981073844,0.44211632552589736,0.37029873764514903
39,-0.5405834977028724,0.8292153880111341,-0.7973254597084106,-0.6631280541705414,2.046373799791223,-1.0345287821722382,-0.7655398286857092,-0.3994779082474601,0.5303941419114493,-0.6861622298698821,-0.8512435493441606,1,0.5095238481566292,0.34171250520527763,0.14022994724022134,0.00853369939787163
40,-0.7733845734165807,-0.5242603792092836,0.12860088059813055,-0.37782220904350133,-0.051335026551282095,-0.9390264713324286,-0.23098472507722337,-1.7515507583584666,0.13641520641547938,-1.146255645051457,1.3929380920585397,2,0.053113471545931594,0.3415886518012335,0.5059563257998722,0.09934155085296277
41,-0.5405834977028724,-0.9754189682827562,0.28292193731588755,-0.09251636391646133,-0.40441472999506994,-0.6525195388129995,-0.6170522999055742,-1.0914836976743398,0.33340467416346287,-0.3410921684837014,1.3929380920585397,2,0.0032914674033405976,0.07622761343205503,0.40333879242553916,0.5171421267390651
42,1.263624839078366,-1.5957620282587808,1.0030868686654193,-0.30649574776174127,-0.4459535186355156,-0.9390264713324286,-0.6764473114176283,0.5586839540359481,-1.0455216000724303,1.3842581384472041,0.551369976532527,3,4.9300196329868174e-05,0.01682853821015789,0.1820740349951694,0.8010481265983427
43,1.1472243012215122,-0.5242603792092836,0.8487658119476627,-0.09251636391646133,2.6279168407574605,-1.0345287821722382,-1.032817380489952,1.4103833871767093,-0.7828689764084503,-0.1685571377906107,-0.8512435493441606,2,0.017306679291999548,0.5017337406231909,0.4413095566702159,0.03965002341459368
44,-0.07498134627545659,-0.8062344973802038,0.23148158507663522,-0.02118990263470124,-0.15518199815239625,0.7800151237841455,0.7193354591156403,-0.27172299327633115,-0.2575637290804905,1.0966997539587195,0.551369976532527,2,0.0006197488771446299,0.06915771886959925,0.34580329570005625,0.5844192365531997
45,-0.6569840355597265,0.26526715166929304,-1.1574079253831766,-0.1638428251982214,-0.1344126038321734,0.01599663706566816,-0.3200772423453043,-0.5911102807041536,0.4647309859954528,-0.3410921684837014,-0.10318300220992657,2,0.011863479949117808,0.29480272919627654,0.5589323052789013,0.13440148557570422
46,-1.0061856491302892,-0.4678655555750995,-0.9516465164261674,-0.23516928647998117,-0.5082617015961841,-0.6525195388129995,-0.8546323459537901,-1.2298848555597393,0.7273836096594327,0.17651292359557,0.831892681707865,2,0.0032774949103358333,0.06425449024203804,0.30813096263313117,0.624337052214495
47,-0.6569840355597265,0.9702024470965938,-0.7458851074691583,-0.37782220904350133,-0.23825957543328757,-0.3660126062935705,-0.7952373344417362,-0.6869264669324707,-0.12623741724850054,-0.6861622298698821,-0.2901981389934859,1,0.07795633597650496,0.4518955284220967,0.4140882252586824,0.05605991034271601
48,2.0784286040763447,-0.6934448501118357,1.9290132089719607,-0.27083251712086137,-0.40441472999506994,-0.8435241604926189,-0.5873547941495473,1.090996099748946,-1.6364900033163836,0.11900124669787375,0.831892681707865,2,0.00023407254121153998,0.07926758891877068,0.36167311609902947,0.5588252224409884
49,-0.016781077347028717,0.7164257407427659,-0.9002061641869151,0.2641159424923388,0.03174255072960923,0.11149894790547783,-0.2012872193211964,0.6811157475499121,-0.12623741724850054,-0.6286505529721852,-0.8512435493441606,1,0.039789189390526176,0.5663824138715194,0.3726390230854178,0.02118937365253654
50,1.0308237633646575,-0.8626293210143879,0.33436228955513986,-0.09251636391646133,-0.051335026551282095,-1.0345287821722382,-0.8843298517098171,0.04234117269432641,-0.9141952882404403,-0.053533783995216924,0.17733970296540993,3,0.0014621789468366173,0.11983793833771138,0.40651972278268583,0.47218015993276624
51,-0.42418295984601867,-0.5806552028434677,-0.12860088059813082,0.9773805553099391,0.34328346553295114,1.162024367143384,1.283588068480153,0.5799764398644301,-1.0455216000724303,-0.5136271991767921,-1.2252738229112776,1,0.004609870099641739,0.8270354341738693,0.16653439760350036,0.0018202981229887352
